Created,Domain,Title
1494750305.0,independent.co.uk,"Garden centres selling 'bee-friendly' plants laced with pesticides that harm them, study finds - Just two of the 29 plants tested contained no insecticide or fungicide"
1494748103.0,independent.co.uk,Theresa May accused of 'pact of silence' with Donald Trump about US threat to quit Paris climate agreement
1494751374.0,independent.co.uk,Metal detectorist rewarded with nearly £2m after unearthing Britain’s biggest Viking treasure - The haul of 100 items has been described by experts 'of outstanding significance'
1494757658.0,independent.co.uk,Huge mysterious sea creature washes up on beach in Indonesia
1494732433.0,independent.co.uk,"Cyber attack that paralysed NHS hospitals spreads to at least 75,000 people in 100 countries"
1494696947.0,independent.co.uk,"Death of elderly Brexit voters could change second EU vote result, Ian McEwan claims"
1494705742.0,independent.co.uk,Costa Concordia captain jailed for disaster that killed 32 after court upholds sentence
1494714242.0,independent.co.uk,Amber Rudd says patient records may have been lost in NHS cyber attack - UK Home Secretary admits 'holes' in NHS back-up systems are likely to emerge
1494697028.0,independent.co.uk,NHS cyber attack: Large-scale hack plunges hospitals across England into chaos
1494681357.0,independent.co.uk,Chechnya gay rights activists arrested on way to deliver petition in Moscow
1494665737.0,independent.co.uk,Front National begins to tear itself apart after Marine Le Pen's loss to Macron
1494662526.0,independent.co.uk,Refugees in Serbia 'sprayed with insecticide' before forceful eviction
1494643408.0,independent.co.uk,Isis gives up Tabqa Dam in deal with US-backed forces advancing on Raqqa: US Central Command conceded its allies held negotiations with jihadists in first publicly acknowledged agreement with ISIS struck by US-backed forces.
1494640172.0,independent.co.uk,Spain's parliament votes to move remains of dictator Francisco Franco out of a state-funded mausoleum
1494645478.0,independent.co.uk,The Royal Canadian Mounted Police (RCMP) said that it can be dangerous to share posts on social media which feature information and or images of missing children because they may not be lost.
1494634368.0,independent.co.uk,Refugees in Serbia 'sprayed with insecticide' before forceful eviction
1494605226.0,independent.co.uk,"Seventy per cent of migrants to US suffer violence en route, MSF says"
1494585168.0,independent.co.uk,"Earth is losing its ice: Glaciers around the world are rapidly disappearing - Millions of people will be forced to leave their homes within a lifetime as sea levels rise, warns expert in article in the world-leading journal Science"
1494586284.0,independent.co.uk,"Brexit is already starting to make families poorer, Bank of England warns - Grim economic outlook for 2017 is called 'another sign of the Brexit squeeze', just four weeks before the general election"
1494584897.0,independent.co.uk,"British voters overwhelmingly back Labour’s manifesto policies, poll finds - Income tax increases and improved workers rights are among proposals strongly supported by the public, survey shows"
1494584763.0,independent.co.uk,"Jeremy Corbyn to announce he is 'no pacifist' as he launches attack on Theresa May's foreign policy - ‘Britain deserves better than simply outsourcing our country’s security and prosperity to the whims of the Trump White House,’ Mr Corbyn will tell an audience at Chatham House"
1494569556.0,independent.co.uk,"Scientists find whole new planet like our Neptune, potentially revealing the mysteries of the planets"
1494539697.0,independent.co.uk,North Korea says it has right to 'ruthlessly punish' captured American citizens
1494507845.0,independent.co.uk,"Cafés should be forced to provide free drinking water to cut plastic pollution, says Keep Britain Tidy - A one-litre plastic bottle takes seven litres of water to make and creates the same amount of carbon dioxide as a car driving a kilometre"
1494506987.0,independent.co.uk,People with HIV living 10 years longer due to medical advances
1494518607.0,independent.co.uk,"Theresa May pledges to increase defence spending after military chiefs warn UK losing the ability to fight wars - 'The armed services are having to seek further very damaging savings in manpower, support and training at a time when the likelihood of combat operations is increasing'"
1494504531.0,independent.co.uk,Brexit: Number of foreign tech job applications down 50% since EU referendum vote - Overseas candidates are already seeking employers outside of the UK
1494494386.0,independent.co.uk,"Mexico had the second-highest number of murders last year among countries considered in “armed conflict,” more than Iraq and Afghanistan, according to a new report."
1494461676.0,independent.co.uk,Theresa May refuses to apologise for Conservative expenses scandal: 'Our candidates did nothing wrong'
1494466066.0,independent.co.uk,Charlie Hebdo publishes cartoon of Emmanuel Macron’s wife pregnant with caption ‘he will do miracles’
1494447378.0,independent.co.uk,Labour will scrap university tuition fees if they win general election
1494450553.0,independent.co.uk,Bernie Sanders is touring the UK. Senator Bernie Sanders will speak at venues across the UK next month [... ] just days before the General Election.
1494451414.0,independent.co.uk,Russian President Vladimir Putin tells Red Square: No one can defeat our military
1494443172.0,independent.co.uk,Tory election expenses investigation: Jeremy Corbyn says he is 'surprised' MPs face no charges and 'money can’t buy power'
1494450846.0,independent.co.uk,German soldier arrested over 'false flag' plot to assassinate left-wing politicians in terror attack
1494429926.0,independent.co.uk,"Theresa May 'refusing to take press questions she hasn't pre-approved', claims Michael Crick - Channel 4 political correspondent says member of Prime Minister's campaign team told him not to bother raising his hand as he 'wasn’t on the list'"
1494430758.0,independent.co.uk,Jeremy Corbyn pledges £20bn for schools revolution by scrapping Tory plan to cut corporation tax - The Labour leader said the money would pay for a new 'National Education Service' for the UK
1494434067.0,independent.co.uk,Venezuela: Cases of malaria surge 76% and infant mortality spikes amid national crisis
1494418458.0,independent.co.uk,Second German soldier arrested over 'false flag' plot to assassinate left-wing politicians in terror attack
1494418857.0,independent.co.uk,UK Cumbrian council renews licence for zoo where almost 500 animals died in four years - Barrow-in-Furness voted to allow zoo to stay open despite protests from animal rights campaigners
1494395242.0,independent.co.uk,"Almost 10,000 Yazidis ‘killed or kidnapped in Isis genocide but true scale of horror may never be known’"
1494378407.0,independent.co.uk,Canada's opinion of US reaches record 35-year low after election of Donald Trump
1494375704.0,independent.co.uk,"Earth could hit 1.5 degrees of global warming in just nine years, scientists say"
1494378951.0,independent.co.uk,Stephen Fry blasphemy investigation prompts New Zealand to repeal its law
1494386010.0,independent.co.uk,Donald Trump to arm Syrian Kurds against Isis despite Turkish opposition
1494373134.0,independent.co.uk,Election 2017: Jeremy Corbyn refuses to say UK will definitely leave the EU if he is prime minister
1494373177.0,independent.co.uk,Bouncy castle ‘explosion’ kills six year-old girl and injures six children
1494375616.0,independent.co.uk,Brexit: UK exporters see few long-term gains from weak pound sterling despite windfall
1494353988.0,independent.co.uk,"Cheese does not increase risk of heart attack or strokes, find researchers - Review of 29 studies involving nearly a million participants finds saturated fats 'do not increase risk of cardiovascular disease'"
1494370795.0,independent.co.uk,Theresa May announces she wants to bring back fox hunting
1494360958.0,independent.co.uk,"Thousands of UK staff to be axed from classrooms because of cash crisis - with more cuts to come - 'In three years' time, when your child is being taught maths by a PE teacher, it will be too late,' says principal"
1494361448.0,independent.co.uk,Larissa Waters becomes first woman to breastfeed in Australia’s federal parliament
1494367094.0,independent.co.uk,Mexican fireworks explosion: 14 people dead after accident at warehouse
1494361283.0,independent.co.uk,UK Westmorland Gazette readers demand apology for paper running front-page Tory advert on day of local elections - 'We request that you publish a full front page apology in your next issue. Please note that many of us will be boycotting the paper until this occurs'
1494363354.0,independent.co.uk,Anonymous warns of 'globally devastating' World War Three over Korean peninsula tension
1494337427.0,independent.co.uk,"Trump White House knew Michael Flynn was possible Russian blackmail target for 18 days before firing him, Sally Yates tells Senate committee"
1494348354.0,independent.co.uk,Pattani double explosion: Thailand tourist resort shopping centre rocked by blast
1494333506.0,independent.co.uk,"Syria-Russia relations reach new high as Assad urges citizens to celebrate anniversary of Soviet triumph over Nazis - As the former Soviet Union rallies today to celebrate the defeat of Nazi Germany in the Second World War, there is an unlikely newcomer to recent Victory Day celebrations: Syria."
1494328970.0,independent.co.uk,Girl Scout threatened after confronting neo-Nazi protesters in striking photo
1494317778.0,independent.co.uk,Russian warships spotted just outside Latvia's territorial waters in latest show of strength
1494312135.0,independent.co.uk,Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown
1494328662.0,independent.co.uk,UK Fox hunting campaigners 'plotting to use Tory landslide to repeal ban' - Polls suggest the blood sport continues to be very unpopular with the public
1494301344.0,independent.co.uk,Sally Yates warned White House Michael Flynn could be blackmailed by Russia weeks before he was fired
1494294485.0,independent.co.uk,Nun charged for helping priests sexually abuse deaf children
1494289792.0,independent.co.uk,North Korea vows revenge after alleged CIA plot to kill Kim Jong-Un with 'biochemical weapons'
1494290460.0,independent.co.uk,"Mayor offers €2,000 and cheap rent to anyone willing to live in small idyllic village in Italian mountains"
1494294115.0,independent.co.uk,Canada's opinion of US reaches record 35-year low after election of Donald Trump
1494291586.0,independent.co.uk,Chechen leader Ramzan Kadyrov claims no gay people exist in region just fake Chechens
1494291747.0,independent.co.uk,Photos emerge showing fiddler rays with gaping stab wounds to the head
1494280213.0,independent.co.uk,Election 2017: Senior Lib Dems calling for 'paper candidates' in certain seats to help Labour defeat Conservatives
1494284009.0,independent.co.uk,"South Sudan crisis: More than 1 million children have now been forced to flee world's youngest country, UN says"
1494281257.0,independent.co.uk,Horrific phone calls reveal how Italian Coast Guard let dozens of refugees drown
1494262121.0,independent.co.uk,Belgium just banned kosher & halal slaughter in its biggest territory - European Jewish Congress condemns decision as 'the greatest assault on Jewish religious rights in Belgium since the Nazi occupation of the country in World War II'
1494249562.0,independent.co.uk,Comfortably out' paedophile says he chooses not to act on his urges but fantasises about children
1494233679.0,independent.co.uk,"Holocaust denier David Irving spoke alongside other anti-Semitic conspiracy theorists at a secret meeting of the “neo-Nazi, white supremacist” London Forum, where it was claimed Auschwitz was “like Disneyland” and that the Holocaust was “gossip”, “propaganda” and a “rumour"","
1494234631.0,independent.co.uk,US officials attend ‘hate group’ meeting where Muslims are compared to ‘sharks’
1494230353.0,independent.co.uk,Icebergs to be towed from Antarctica to United Arab Emirates for drinking water
1494226334.0,independent.co.uk,UK Health Secretary Jeremy Hunt admits he ‘can’t deliver’ £350m a week promised for NHS by Brexit campaigners - ‘We are not going to promise stuff that we can’t deliver’
1494234149.0,independent.co.uk,"The head of Isis in Afghanistan, Abdul Hasib, was killed in an operation conducted by Afghan and US Special Forces in the eastern province of Nangarhar last month, American and Afghan officials have revealed."
1494211019.0,independent.co.uk,Marine Le Pen has conceded defeat in the French presidential election after projections suggested she is on course to be heavily defeated by centrist Emmanuel Macron
1494203832.0,independent.co.uk,Green Party stands aside in crucial seats to help keep Conservatives out
1494202149.0,independent.co.uk,Canada funding rehabilitation for convicted sex offenders
1494206010.0,independent.co.uk,North Korea ‘detains US citizen’ as tensions mount over nuclear tests
1494188042.0,independent.co.uk,France presidential elections: Louvre evacuated as suspicious package found ahead of Emmanuel Macron speech
1494194173.0,independent.co.uk,Woman found strangled blamed for own death by public prosecutor in Mexico City
1494182467.0,independent.co.uk,Pope criticises US military for using word 'mother' to describe MOAB bomb
1494193905.0,independent.co.uk,France bans breeding of killer whales and dolphins in captivity
1494174202.0,independent.co.uk,"Third of people considering tactical voting at general election to block Tories' hard Brexit, poll reveals - Backers of system say move could seriously derail Theresa May's landslide"
1494171435.0,independent.co.uk,"First passenger plane lands at 'world's most useless airport' a year after it was built on St Helena - The airport, completed a year ago, is one of UK Government's most expensive investments at £60,000 per head of population"
1494142049.0,independent.co.uk,Italy could legalise killing burglars who break in at night
1494146512.0,independent.co.uk,"UK's wealthiest 1,000 people now worth £658bn, up 14 per cent in a year - Sunday Times' Rich List contains a record 134 billionaires as 'many of Britain's richest people just kept calm and carried on making billions'"
1494141985.0,independent.co.uk,China's electricity output from photovoltaic plants rose 80 per cent in the first quarter of 2017 compared to the same quarter a year earlier
1494146221.0,independent.co.uk,"UK Government set to make it easier for gay men to give blood - Gay men expected to be able to give blood three months after having sex, rather than the current 12"
1494116972.0,independent.co.uk,Saudi Arabia to let women work and study without man's permission
1494129092.0,independent.co.uk,Emmanuel Macron email leaks 'linked to Russian-backed hackers who attacked Democratic National Committee'
1494117213.0,independent.co.uk,"EU demands three million citizens be allowed to stay in UK after Brexit, including people with no proof of residency"
1494133062.0,independent.co.uk,Germany set to ban Turkish citizens from voting in death penalty referendum
1494110166.0,independent.co.uk,"UK government is secretly planning to break encryption and spy on people’s phones, reveals leaked document"
1494097919.0,independent.co.uk,France's electoral commission has ordered media not to publish contents of Emmanuel Macron's leaked campaign emails; It warned news outlets in France that journalists could face criminal charges for publishing or republishing the material.
1494109173.0,independent.co.uk,Angela Merkel ‘angry with Jean-Claude Juncker’ over leak of Theresa May's disastrous Brexit dinner
1494032966.0,independent.co.uk,"Global warming could unleash viruses that have lain dormant for millennia, warn scientists"
1494039632.0,independent.co.uk,Germany breaks renewables record with coal and nuclear power responsible for only 15% of country's total energy
1494043487.0,independent.co.uk,Egypt could start ‘charging people to use Facebook’ as part of restrictive anti-terror bill
1494040512.0,independent.co.uk,Sea ice 'to vanish from Arctic Ocean as region warming twice as fast as rest of world'
1494024578.0,independent.co.uk,Icebergs to be towed from Antarctica to United Arab Emirates for drinking water
1494010090.0,independent.co.uk,'Christopher Columbus' anchor’ discovered at Caribbean shipwreck - It weighs between 545 & 680 kilograms and was found using a map created from space
1494006931.0,independent.co.uk,North Korea 'accuses CIA of trying to assassinate Kim Jong-un'
1494011438.0,independent.co.uk,Brexit: Jean Claude Juncker takes swipe at UK stating 'English is losing importance' amid ongoing row with Theresa May
1494007619.0,independent.co.uk,London Heathrow suspends all Terminal 3 departures due to airport security issue
1494007157.0,independent.co.uk,Sea ice 'to vanish from Arctic Ocean as region warming twice as fast as rest of world'
1493976163.0,independent.co.uk,"Peru’s first autonomous Indigenous government wins major victory taking on oil companies - Among other principles, the statute requires that any activity that could affect Wampis' territory secures the free, prior and informed consent of the Wampis nation."
1493955271.0,independent.co.uk,US visas to demand five years of social media history for many to access country
1493956198.0,independent.co.uk,17-year-old protester killed by Venezuelan National Guard raising the death toll to 34
1493953096.0,independent.co.uk,German spy chief warns Russia cyber attacks aiming to influence elections
1493926049.0,independent.co.uk,British man who tried to shoot Donald Trump returns to UK just five months into one-year sentence
1493924078.0,independent.co.uk,Theresa May admits Brexit puts everyone's 'economic security and prosperity at risk'
1493935524.0,independent.co.uk,Tomorrow is your last chance to spend old paper £5 notes
1493924973.0,independent.co.uk,"Digital Economy Act: UK Police can now disable phones, even if users don't commit a crime"
1493934812.0,independent.co.uk,"European Commission says it is 'too busy' to interfere in UK general election, after Theresa May claim"
1493931141.0,independent.co.uk,"European Commission says it is 'too busy' to interfere in UK general election, after Theresa May claim"
1493917342.0,independent.co.uk,Nato warns climate change is 'global security threat' as Donald Trump mulls over Paris Agreement
1493886373.0,independent.co.uk,French election: Left-wing voters fail to flock to Emmanuel Macron as expected
1493877319.0,independent.co.uk,Brexit: UK-EU relations hit new low as Theresa May viciously attacks European politicians - Critics accused Ms May of acting like Donald Trump in seeking election show-fights with foreign leaders
1493859303.0,independent.co.uk,Number of Britons drinking alcohol drops to record low
1493866881.0,independent.co.uk,China 'tells citizens to leave North Korea' as tensions with US escalate
1493860246.0,independent.co.uk,"A solar system near to us is “remarkably similar” to our own, according to astronomers. The discovery could have huge implications for our understanding of how our own planet and its neighbours were formed."
1493864667.0,independent.co.uk,FBI's Comey won't 'say another peep' on Trump-Russia investigation until complete
1493842506.0,independent.co.uk,China tells US and North Korea to ‘stop irritating each other’
1493845135.0,independent.co.uk,"Chechen authorities tell parents: 'Kill your gay sons or we will', survivor claims"
1493837271.0,independent.co.uk,North Korea detains American citizen for 'hostile acts'
1493851911.0,independent.co.uk,Theresa May accuses EU countries of trying to maliciously influence UK general election result
1493851311.0,independent.co.uk,Damon Smith: Teenager who made bombs 'because he was bored' found guilty over Tube explosive
1493842091.0,independent.co.uk,Al-Qaeda claims it is ‘fighting alongside’ US-backed coalition forces in Yemen
1493843765.0,independent.co.uk,Hundreds of UK NHS patients encouraged to take HIV test after doctor diagnosed with virus - Appeal issued recalling 400 patients for testing as precautionary measure
1493768627.0,independent.co.uk,Reporters 'locked in room and banned from filming' on Theresa May factory visit
1493780455.0,independent.co.uk,Donald Trump and Vladimir Putin 'agree to work together on North Korea'
1493775966.0,independent.co.uk,Marine Le Pen says France will drop the Euro within two years
1493746018.0,independent.co.uk,Woman deemed 'too annoying' to get Swiss citizenship wins battle for passport - Nancy Holten campaigned publicly against the use of cowbells & other local traditions
1493725046.0,independent.co.uk,"Jeremy Corbyn vows to block £3bn of Tory 'tax breaks for the rich' and use cash for new police - UK Police officer numbers have dropped by 20,000 since 2010 according to Home Office figures"
1493742946.0,independent.co.uk,"First direct train from UK to China arrives in eastern town of Yiwu after 7,500 mile journey"
1493736721.0,independent.co.uk,North Korea says US bomber flights pushing world to brink of nuclear war
1493741839.0,independent.co.uk,"Dyslexia should be recognised as a sign of potential, says Richard Branson"
1493739238.0,independent.co.uk,General election 2017: Green Party promises second referendum on final Brexit deal
1493711444.0,independent.co.uk,"The other ivory trade: Narwhal, walrus and... mammoth"
1493710055.0,independent.co.uk,"Brexit: UK must abandon 'fairy tale' ideas, says Germany's Europe minister - Michael Roth joins a number of German polticians in criticising the UK's approach to leaving the EU"
1493687065.0,independent.co.uk,Donald Trump offers to meet with North Korean leader Kim Jong-un 'under the right circumstances'
1493695914.0,independent.co.uk,"More than 350 civilians been killed in US-led strikes against Isis, say Pentagon"
1493695881.0,independent.co.uk,The Japanese citizens who only have 10 minutes warning before a nuclear attack
1493666233.0,independent.co.uk,Tony Blair returns to UK politics to ‘get hands dirty’ in fight against Brexit - 'I don't want to be in the situation where we pass through this moment of history and I hadn't said anything because that would mean I didn't care about this country'
1493671237.0,independent.co.uk,India to make every single car electric by 2030 in bid to tackle pollution that kills millions
1493666086.0,independent.co.uk,"US national security adviser says 'be prepared for military action against North Korea' - Reclusive state acting in 'open defiance of the international community', says Lieutenant General"
1493672367.0,independent.co.uk,Japan sends biggest warship 'to escort American vessels amid North Korea threat'
1493649736.0,independent.co.uk,Turkey blocks Wikipedia over 'refusal to delete articles alleging government terrorist links'
1493656664.0,independent.co.uk,Police told to 'stop pushing responsibility' for domestic violence prosecutions onto victims
1493654376.0,independent.co.uk,Former UK ambassador to Ireland is applying for Irish citizenship because of Brexit - Sir Ivor Roberts says he wants an Irish passport to hold onto his EU citizenship
1493631389.0,independent.co.uk,German Foreign Minister Goes Beyond Other US Allies To Decry 'Nepotism' Of Ivanka Trump Role
1493631812.0,independent.co.uk,Labour will block the sale of weapons to repressive regimes if it wins the election
1493636164.0,independent.co.uk,UK MPs accuse Google of profiting from terrorist videos on YouTube - 'One of the world's largest companies has profited from hatred and has allowed itself to be a platform from which extremists have generated revenue'
1493633045.0,independent.co.uk,"Wales could disappear into England under hard Brexit, Welsh nationalist leader warns - Leanne Wood claims leaving the EU could lead to Scottish independence with Wales being subsumed by its larger neighbour"
1493607275.0,independent.co.uk,Angela Merkel arrives without headscarf in Saudi Arabia for talks with King Salman
1493596107.0,independent.co.uk,"Donald Trump on if he could start war with North Korea: 'I don't know. I mean, we'll see'"
1493592221.0,independent.co.uk,Five hundred head teachers accuse Theresa May of pushing schools 'to breaking point'
1493542316.0,independent.co.uk,"The US has reportedly sent troops to the border between Turkey and the autonomous Kurdish region of northern Syria, in an apparent response to a spate of Turkish assaults on Kurdish targets."
1493537468.0,independent.co.uk,UK Labour will block the sale of weapons to repressive regimes if it wins the election - The shadow International Trade Secretary says the party would ensure that exports could not be used for human rights abuses
1493538690.0,independent.co.uk,Airbus A320 suffers near-miss incident above London with more than one drone in UK aviation first - UK Airprox Board says incident 'compromised the safety of the aircraft'
1493542808.0,independent.co.uk,Theresa May accused of wanting EU citizens 'to leave the country' in MEP's furious attack on her hard Brexit stance
1493534394.0,independent.co.uk,"Isis fighters ‘attacked Israel Defense Forces unit, then apologised' claims former commander"
1493513093.0,independent.co.uk,Rodrigo Duterte: ‘Give me salt and vinegar and I’ll eat terrorists’ livers’
1493494806.0,independent.co.uk,Berlin airport evacuated and flights diverted over 'suspicious suitcase' terror alert
1493490305.0,independent.co.uk,"US wants North Korea nuclear talks, says Rex Tillerson"
1493499113.0,independent.co.uk,French amphibious carrier arrives in Japan for Pacific drills amid growing North Korea tensions.
1493488851.0,independent.co.uk,German government investigating how serving soldier registered as Syrian refugee for 'false flag' attack plot
1493495936.0,independent.co.uk,"Hard Brexit could trigger financial crisis worse than 2008 crash, says Vince Cable"
1493483988.0,independent.co.uk,Tokyo shuts down entire Metro system in response to North Korea missile test - Japan says it is the first time it has responded in this way to its missile early warning system
1493467210.0,independent.co.uk,Green Party pulls out of crucial general election seat to help Labour beat Tories (UK)
1493451206.0,independent.co.uk,"Theresa May's 'poisonous propaganda' about immigrants fuels violent hate crime, says Tim Farron | UK"
1493427737.0,independent.co.uk,Front National leader replacing Marine Le Pen quits days after nomination over Nazi gas chamber row
1493425900.0,independent.co.uk,Jean-Marie Le Pen: Front National founder claims Paris police officer tribute 'exalted' same-sex marriage
1493442473.0,independent.co.uk,UK government refuses to deny voting to put Saudi Arabia on the UN Women's Commission
1493419982.0,independent.co.uk,US urges UN to act on 'real' nuclear threat of North Korea or face 'catastrophic consequences'
1493404759.0,independent.co.uk,London terror raid: 'Active plot' foiled by counter-terrorism police in Willesden shooting
1493399189.0,independent.co.uk,"Brexit: Donald Tusk says UK must settle 'people, money and Ireland' first during EU talks"
1493394640.0,independent.co.uk,UK Government loses bid to supress pollution plan that could drop 'controversial bomb' on election - High Court judge says air pollution has created 'exceptional public health circumstances'
1493364413.0,independent.co.uk,Israeli police ‘ready to indict’ Prime Minister Benjamin Netanyahu over gifts scandal
1493361964.0,independent.co.uk,UK could join US military action in Syria without parliament approval
1493363102.0,independent.co.uk,Woman shot by police during counter-terrorism operation in London - Officers detain four people during operation shortly before 7pm on Thursday evening
1493371689.0,independent.co.uk,Theresa May suggests European Union is a European Union
1493339638.0,independent.co.uk,"Coca-Cola to cut 1,200 jobs as consumers turn away from sugary drinks"
1493338450.0,independent.co.uk,German soldier posing as a Syrian refugee arrested for planning 'false flag' terror attack
1495572552.0,nytimes.com,Google’s AlphaGo Defeats Chinese Go Master in Win for A.I.
1495562293.0,nytimes.com,Uber Drivers in Kenya Struggling at $5 a day
1495449439.0,nytimes.com,Trujo
1495412076.0,nytimes.com,Trump Urges Muslim Leaders to Purge Their Societies of ‘Foot Soldiers of Evil’
1495414176.0,nytimes.com,Erdogan Says He Will Extend His Sweeping Rule Over Turkey
1495283638.0,nytimes.com,Scandal in Brazil Raises Fear of Turmoil’s Return
1495243417.0,nytimes.com,Miles of ice collapsing into the sea
1495249432.0,nytimes.com,Duterte Says Xi Warned Philippines of War Over South China Sea
1495243108.0,nytimes.com,Russia and Syria Denounce U.S. Airstrike on Pro-Assad Militia
1495183452.0,nytimes.com,"Duterte Orders Strict Smoking Ban in Philippines, and Asks Citizens to Help"
1495186505.0,nytimes.com,Basquiat Painting Is Sold for $110.5 Million at Auction
1495191363.0,nytimes.com,Ebola outbreak in Democratic Republic of Congo
1495154935.0,nytimes.com,Suspected Cases of Ebola Rise to 18 in Democratic Republic of Congo
1495164756.0,nytimes.com,"Duterte Orders Strict Smoking Ban in Philippines, and Asks Citizens to Help"
1495122149.0,nytimes.com,2 Men in Indonesia Sentenced to Caning for Having Gay Sex
1495124133.0,nytimes.com,"Enda Kenny, Prime Minister of Ireland, Will Resign"
1495112506.0,nytimes.com,"China Is Reluctant to Blame North Korea, Its Ally, for Cyberattack"
1495109794.0,nytimes.com,Hundreds of Thousands Strike in Greece as Cuts Near Approval
1495116106.0,nytimes.com,Police and Protesters in Venezuela Share Common Grievances
1495097427.0,nytimes.com,"Sudan President, Charged With Genocide, Is Invited to Saudi Summit with Trump"
1495078536.0,nytimes.com,Police and Protesters in Venezuela Share Common Grievances
1495069689.0,nytimes.com,"On Italy’s Coast, a Forsaken Village Is a Tale of a Paradise Lost"
1495042924.0,nytimes.com,"‘You Either Support North Korea or You Support Us,’ U.S. Envoy Says"
1495054594.0,nytimes.com,"Australian Refugee Camp on Manus Island Is Closing, Detainees Say"
1495023090.0,nytimes.com,"Trump Praises Erdogan as Ally in Terrorism Fight, Brushing Aside Tensions"
1495026244.0,nytimes.com,"‘You Either Support North Korea or You Support Us,’ U.S. Envoy Says"
1495025934.0,nytimes.com,"Risking 60 Lashes, Iranian Runs for Office So He Can Walk a Dog"
1495023089.0,nytimes.com,"Czech Leader’s Call to ‘Liquidate’ Journalists Was a Joke, His Office Says"
1495023089.0,nytimes.com,"Dutch Fertility Doctor Swapped Donors’ Sperm With His, Lawsuit Claims"
1495023091.0,nytimes.com,Syria Denies Burning Bodies of Political Prisoners
1495000894.0,nytimes.com,Focus Turns to North Korea Sleeper Cells as Possible Culprits in Cyberattack
1494986203.0,nytimes.com,Israel Said to Be Source of Secret Intelligence Trump Gave to Russians
1494985509.0,nytimes.com,"Israel Was Source of Secret Intelligence That Trump Gave to Russians, Officials Say"
1494961701.0,nytimes.com,"Czech Leader’s Call to ‘Liquidate’ Journalists Was a Joke, His Office Says"
1494961637.0,nytimes.com,"At 100 or So, She Keeps a Philippine Tattoo Tradition Alive"
1494976813.0,nytimes.com,Thailand Warns Facebook After Video Seems to Show King in Crop Top
1494936412.0,nytimes.com,North Korea Missile Test Appears to Tiptoe Over a U.S. Tripwire
1494937525.0,nytimes.com,"Syrian Crematory Is Hiding Mass Killings of Prisoners, U.S. Says"
1494951057.0,nytimes.com,"Susan Faludi: ‘In My World, Photographs Lie’"
1494947431.0,nytimes.com,"Syrian Crematory Is Hiding Mass Killings of Prisoners, U.S. Says"
1494891149.0,nytimes.com,Philippines Kills Impeachment Complaint Against Rodrigo Duterte
1494898229.0,nytimes.com,Emmanuel Macron Names Édouard Philippe as Prime Minister of France
1494852553.0,nytimes.com,Angela Merkel’s Party Scores Big Win in Key German State Election
1494848964.0,nytimes.com,Saudi Arabia and Israel Will Be on Itinerary of Trump’s First Foreign Trip
1494852552.0,nytimes.com,"Hunting Big Game or Boko Haram, ‘You Kill It or It Kills You’"
1494794413.0,nytimes.com,Gunmen Kill Mexican Activist for Parents of Missing Children
1494802582.0,nytimes.com,Cyberattack’s Impact Could Worsen as Computers Are Turned On Monday
1494784171.0,nytimes.com,"To Understand ‘Brexit,’ Look to Britain’s Tabloids"
1494772299.0,nytimes.com,"Ancient Burial Chamber Uncovered in Egypt, With 17 Mummies ... So Far"
1494767532.0,nytimes.com,Argentines fight Supreme Court's leniency towrds human rights crimes
1494771632.0,nytimes.com,Hacking Attack Has Security Experts Scrambling to Contain Fallout
1494764191.0,nytimes.com,British Patients Reel as Hospitals Race to Revive Computer Systems
1494764190.0,nytimes.com,Making a Pilgrimage for the Canonization of Fátima Siblings
1494746741.0,nytimes.com,Leading candidate to head the World Health Organization accused of covering up cholera epidemics in his home country when he was health minister
1494756075.0,nytimes.com,"North Korea Launches a Missile, Its First Test After an Election in the South"
1494719080.0,nytimes.com,Saudi Arabia and Israel Will Be on Itinerary of Trumpâs First Foreign Trip
1494716114.0,nytimes.com,Security Experts Scramble to Contain Fallout From Cyberattacks
1494683371.0,nytimes.com,Russian Who Played Pokémon Go in Church Is Convicted of Inciting Hatred
1494694160.0,nytimes.com,Christian Governor in Indonesia Found Guilty of Blasphemy Against Islam
1494695664.0,nytimes.com,"U.K. Health Service, Targeted in Cyberattack, Ignored Warnings for Months"
1494654975.0,nytimes.com,"Venezuela Tries Protesters in Military Court ‘Like We Are in a War’ — At least 120 people have been jailed by military courts since early April, when demonstrators began taking to the streets to call for new elections"
1494653830.0,nytimes.com,Hackers Hit Dozens of Countries Exploiting Stolen N.S.A. Tool
1494592397.0,nytimes.com,"Franceâs First Lady, a Confidante and Coach, May Break the Mold"
1494602393.0,nytimes.com,"The Week in Pictures: May 12, 2017"
1494506799.0,nytimes.com,"After Trump Vows to Arm Syrian Kurds, the Next Move Is Erdogan’s"
1494518972.0,nytimes.com,‘Save Some Film for This Jimi Hendrix Cat’
1494473126.0,nytimes.com,"Hackers Came, but the French Were Prepared"
1494455708.0,nytimes.com,"South Korea’s New President, Moon Jae-in, Promises New Approach to North"
1494417648.0,nytimes.com,Obama Sees New Front in Climate Change Battle: Agriculture
1494421872.0,nytimes.com,"South Korea Elects Moon Jae-in, Who Backs Talks With North, as President"
1494398687.0,nytimes.com,"South Korea Elects Moon Jae-in, Who Backs Talks With North, as President"
1494374221.0,nytimes.com,South Korean Who Backs Talks With the North Claims Victory
